ID,Reaction_ID,donor_mol_wt,donor_heavy_atom_count,donor_hetero_atom_count,donor_h_bond_acceptors,donor_h_bond_donors,donor_tpsa,donor_mol_log_p,donor_fraction_csp3,donor_rotatable_bond_count,donor_ring_count,donor_aliphatic_ring_count,donor_aromatic_ring_count,donor_specified_stereo_centers,donor_unspecified_stereo_centers,donor_oxygen_count,donor_nitrogen_count,donor_sulfur_count,donor_silicon_count,donor_halogen_count,acceptor_mol_wt,acceptor_heavy_atom_count,acceptor_hetero_atom_count,acceptor_h_bond_acceptors,acceptor_h_bond_donors,acceptor_tpsa,acceptor_mol_log_p,acceptor_fraction_csp3,acceptor_rotatable_bond_count,acceptor_ring_count,acceptor_aliphatic_ring_count,acceptor_aromatic_ring_count,acceptor_specified_stereo_centers,acceptor_unspecified_stereo_centers,acceptor_oxygen_count,acceptor_nitrogen_count,acceptor_sulfur_count,acceptor_silicon_count,acceptor_halogen_count
1349,31-614-CAS-40276979,440.47,30.0,10.0,10.0,0.0,114.43,1.8618,0.5,7.0,2.0,1.0,1.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1051.158,78.0,15.0,13.0,1.0,168.83,8.3331,0.26984128,21.0,11.0,4.0,7.0,10.0,0.0,13.0,2.0,0.0,0.0,0.0
1350,31-013-CAS-100772,626.727,45.0,9.0,9.0,0.0,97.36,6.358,0.25,12.0,5.0,1.0,4.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,1020.226,74.0,15.0,14.0,2.0,167.93,8.9113,0.45762712,29.0,7.0,2.0,5.0,10.0,0.0,14.0,1.0,0.0,0.0,0.0
1351,31-049-CAS-14355506,586.706,42.0,8.0,7.0,0.0,72.45,5.8127,0.29411766,10.0,6.0,2.0,4.0,6.0,1.0,7.0,0.0,1.0,0.0,0.0,1051.158,78.0,15.0,13.0,1.0,168.83,8.3331,0.26984128,21.0,11.0,4.0,7.0,10.0,0.0,13.0,2.0,0.0,0.0,0.0
1352,31-013-CAS-8661272,540.725,39.0,5.0,5.0,0.0,36.92,7.58812,0.29411766,11.0,5.0,1.0,4.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,491.609,35.0,7.0,6.0,1.0,68.23,4.77932,0.32142857,8.0,5.0,2.0,3.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0
1353,31-013-CAS-16647318,570.707,41.0,7.0,7.0,0.0,55.38,6.7972,0.29411766,10.0,6.0,2.0,4.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,1051.158,78.0,15.0,13.0,1.0,168.83,8.3331,0.26984128,21.0,11.0,4.0,7.0,10.0,0.0,13.0,2.0,0.0,0.0,0.0
1354,31-013-CAS-9394061,1137.912,76.0,20.0,15.0,1.0,172.61,10.1687,0.32142857,21.0,8.0,2.0,6.0,10.0,0.0,14.0,1.0,1.0,0.0,4.0,2153.824,148.0,38.0,29.0,4.0,369.64,17.7147,0.37272727,46.0,15.0,4.0,11.0,20.0,0.0,29.0,3.0,0.0,0.0,6.0
1355,31-614-CAS-38021995,697.165,49.0,12.0,9.0,0.0,119.52,5.2006,0.21621622,10.0,7.0,3.0,4.0,5.0,0.0,8.0,2.0,1.0,0.0,1.0,2584.552,192.0,46.0,36.0,1.0,532.48,12.891,0.24657534,39.0,30.0,15.0,15.0,25.0,0.0,36.0,10.0,0.0,0.0,0.0
1356,31-013-CAS-3150849,885.041,63.0,14.0,14.0,0.0,143.51,7.289,0.4489796,20.0,7.0,3.0,4.0,11.0,0.0,13.0,0.0,1.0,0.0,0.0,595.648,44.0,9.0,8.0,1.0,103.76,4.6268,0.25714287,11.0,6.0,2.0,4.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0
1357,31-013-CAS-9300229,885.041,63.0,14.0,14.0,0.0,143.51,7.289,0.4489796,20.0,7.0,3.0,4.0,11.0,0.0,13.0,0.0,1.0,0.0,0.0,595.648,44.0,9.0,8.0,1.0,103.76,4.6268,0.25714287,11.0,6.0,2.0,4.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0
1358,31-013-CAS-3114823,444.549,31.0,7.0,7.0,0.0,71.06,4.28072,0.41666666,7.0,3.0,1.0,2.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,1066.028,76.0,24.0,23.0,1.0,289.25,2.5031,0.5,19.0,7.0,4.0,3.0,15.0,0.0,23.0,1.0,0.0,0.0,0.0
1359,31-013-CAS-22357494,924.169,67.0,11.0,10.0,1.0,102.94,10.00512,0.3392857,21.0,8.0,2.0,6.0,10.0,0.0,9.0,1.0,1.0,0.0,0.0,864.263,59.0,13.0,8.0,2.0,115.79,8.9085,0.3478261,19.0,6.0,1.0,5.0,5.0,0.0,8.0,2.0,0.0,0.0,3.0
1360,31-013-CAS-4188841,685.842,50.0,8.0,7.0,0.0,74.3,7.86442,0.23809524,13.0,7.0,2.0,5.0,5.0,0.0,6.0,1.0,1.0,0.0,0.0,514.538,38.0,10.0,7.0,1.0,134.06,3.8495,0.2857143,9.0,5.0,2.0,3.0,5.0,0.0,6.0,4.0,0.0,0.0,0.0
1361,31-013-CAS-1880759,685.842,50.0,8.0,7.0,0.0,74.3,7.86442,0.23809524,13.0,7.0,2.0,5.0,5.0,0.0,6.0,1.0,1.0,0.0,0.0,514.538,38.0,10.0,7.0,1.0,134.06,3.8495,0.2857143,9.0,5.0,2.0,3.0,5.0,0.0,6.0,4.0,0.0,0.0,0.0
1362,31-013-CAS-6854088,593.701,43.0,8.0,7.0,0.0,74.3,6.17642,0.25714287,7.0,7.0,3.0,4.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0,595.717,43.0,8.0,7.0,1.0,85.3,5.63992,0.25714287,10.0,6.0,2.0,4.0,5.0,0.0,6.0,1.0,1.0,0.0,0.0
1363,31-013-CAS-1686035,592.754,42.0,8.0,8.0,0.0,80.29,6.133,0.4117647,16.0,4.0,1.0,3.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,1061.27,77.0,16.0,13.0,1.0,168.83,8.4711,0.3442623,22.0,10.0,4.0,6.0,10.0,0.0,13.0,2.0,0.0,1.0,0.0
1364,31-013-CAS-12139860,440.514,30.0,9.0,9.0,0.0,97.36,2.4763,0.5714286,9.0,2.0,1.0,1.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,738.91,53.0,12.0,9.0,3.0,143.86,4.0076,0.34146342,13.0,6.0,2.0,4.0,5.0,0.0,9.0,2.0,0.0,1.0,0.0
1365,31-013-CAS-11416677,601.721,43.0,9.0,8.0,0.0,91.37,5.82022,0.38235295,5.0,6.0,3.0,3.0,6.0,0.0,7.0,1.0,1.0,0.0,0.0,679.842,49.0,10.0,8.0,1.0,111.6,4.4621,0.30769232,10.0,6.0,2.0,4.0,5.0,0.0,8.0,1.0,0.0,1.0,0.0
1366,31-013-CAS-1252855,381.406,26.0,9.0,8.0,1.0,100.16,1.4754,0.47058824,5.0,3.0,2.0,1.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0,503.551,37.0,8.0,7.0,1.0,94.53,3.1856,0.31034482,9.0,5.0,2.0,3.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0
1367,31-013-CAS-15346520,381.406,26.0,9.0,8.0,1.0,100.16,1.4754,0.47058824,5.0,3.0,2.0,1.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0,503.551,37.0,8.0,7.0,1.0,94.53,3.1856,0.31034482,9.0,5.0,2.0,3.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0
1368,31-013-CAS-7890438,526.698,38.0,5.0,5.0,0.0,36.92,7.2797,0.27272728,11.0,5.0,1.0,4.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,2607.805,186.0,52.0,48.0,4.0,615.57,10.7894,0.47761193,61.0,15.0,6.0,9.0,32.0,0.0,48.0,3.0,0.0,1.0,0.0
1369,31-013-CAS-9552016,526.698,38.0,5.0,5.0,0.0,36.92,7.2797,0.27272728,11.0,5.0,1.0,4.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,2607.805,186.0,52.0,48.0,4.0,615.57,10.7894,0.47761193,61.0,15.0,6.0,9.0,32.0,0.0,48.0,3.0,0.0,1.0,0.0
1370,31-013-CAS-2148806,575.683,41.0,9.0,8.0,0.0,91.37,4.8631,0.34375,11.0,5.0,2.0,3.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0,1034.256,76.0,13.0,12.0,1.0,140.68,10.414,0.3968254,28.0,9.0,3.0,6.0,10.0,0.0,12.0,1.0,0.0,0.0,0.0
1371,31-013-CAS-13595742,581.924,38.0,10.0,7.0,0.0,74.3,6.96012,0.71428573,7.0,3.0,2.0,1.0,5.0,0.0,6.0,1.0,1.0,2.0,0.0,762.834,54.0,15.0,13.0,1.0,159.6,4.18842,0.43589744,12.0,7.0,4.0,3.0,10.0,0.0,12.0,2.0,1.0,0.0,0.0
1372,31-013-CAS-2565194,612.744,44.0,8.0,8.0,0.0,80.29,6.94582,0.33333334,10.0,6.0,2.0,4.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,603.788,43.0,9.0,7.0,1.0,94.53,5.561,0.4117647,10.0,5.0,2.0,3.0,5.0,0.0,7.0,1.0,0.0,1.0,0.0
1373,31-013-CAS-14717389,575.683,41.0,9.0,8.0,0.0,91.37,4.8631,0.34375,11.0,5.0,2.0,3.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0,983.128,72.0,16.0,13.0,1.0,189.44,8.5199,0.39285713,27.0,8.0,3.0,5.0,10.0,0.0,12.0,4.0,0.0,0.0,0.0
1374,31-013-CAS-15624137,554.708,40.0,6.0,6.0,0.0,46.15,7.09702,0.29411766,9.0,6.0,2.0,4.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,582.005,41.0,11.0,9.0,1.0,120.83,3.192,0.3,10.0,5.0,2.0,3.0,5.0,0.0,9.0,1.0,0.0,0.0,1.0
1375,31-013-CAS-2225323,610.128,42.0,10.0,8.0,0.0,91.37,5.082,0.34375,12.0,5.0,2.0,3.0,5.0,0.0,7.0,1.0,1.0,0.0,1.0,530.537,39.0,11.0,8.0,1.0,143.29,3.7203,0.2857143,9.0,5.0,2.0,3.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0
1376,31-013-CAS-2522636,464.627,33.0,5.0,5.0,0.0,36.92,5.8504,0.35714287,10.0,4.0,1.0,3.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,1068.097,79.0,17.0,16.0,1.0,208.96,7.8145,0.22580644,19.0,10.0,3.0,7.0,10.0,0.0,16.0,1.0,0.0,0.0,0.0
1377,31-013-CAS-20623543,541.578,38.0,11.0,10.0,0.0,125.51,2.90332,0.37037036,7.0,4.0,2.0,2.0,5.0,0.0,9.0,1.0,1.0,0.0,0.0,1298.438,93.0,26.0,21.0,1.0,305.72,7.7682,0.4477612,24.0,10.0,5.0,5.0,15.0,0.0,20.0,5.0,0.0,1.0,0.0
1378,31-013-CAS-2142186,893.064,64.0,13.0,13.0,0.0,118.6,8.2119,0.39215687,19.0,8.0,3.0,5.0,11.0,0.0,12.0,0.0,1.0,0.0,0.0,1067.157,79.0,16.0,14.0,1.0,178.06,8.2039,0.26984128,21.0,11.0,4.0,7.0,10.0,0.0,14.0,2.0,0.0,0.0,0.0
1379,31-013-CAS-22660148,545.613,39.0,9.0,8.0,0.0,91.37,4.52272,0.3,5.0,6.0,3.0,3.0,6.0,0.0,7.0,1.0,1.0,0.0,0.0,875.017,62.0,18.0,14.0,1.0,214.35,5.8448,0.5,16.0,6.0,3.0,3.0,10.0,0.0,13.0,4.0,0.0,1.0,0.0
1380,31-013-CAS-20623541,545.613,39.0,9.0,8.0,0.0,91.37,4.52272,0.3,5.0,6.0,3.0,3.0,6.0,0.0,7.0,1.0,1.0,0.0,0.0,875.017,62.0,18.0,14.0,1.0,214.35,5.8448,0.5,16.0,6.0,3.0,3.0,10.0,0.0,13.0,4.0,0.0,1.0,0.0
1381,31-614-CAS-29779875,586.706,42.0,8.0,7.0,0.0,72.45,5.8127,0.29411766,10.0,6.0,2.0,4.0,6.0,1.0,7.0,0.0,1.0,0.0,0.0,1051.158,78.0,15.0,13.0,1.0,168.83,8.3331,0.26984128,21.0,11.0,4.0,7.0,10.0,0.0,13.0,2.0,0.0,0.0,0.0
1382,31-614-CAS-27112817,586.706,42.0,8.0,7.0,0.0,72.45,5.8127,0.29411766,10.0,6.0,2.0,4.0,6.0,1.0,7.0,0.0,1.0,0.0,0.0,1051.158,78.0,15.0,13.0,1.0,168.83,8.3331,0.26984128,21.0,11.0,4.0,7.0,10.0,0.0,13.0,2.0,0.0,0.0,0.0
1383,31-614-CAS-30818878,586.706,42.0,8.0,7.0,0.0,72.45,5.8127,0.29411766,10.0,6.0,2.0,4.0,6.0,1.0,7.0,0.0,1.0,0.0,0.0,1051.158,78.0,15.0,13.0,1.0,168.83,8.3331,0.26984128,21.0,11.0,4.0,7.0,10.0,0.0,13.0,2.0,0.0,0.0,0.0
1384,31-614-CAS-24371505,586.706,42.0,8.0,7.0,0.0,72.45,5.8127,0.29411766,10.0,6.0,2.0,4.0,6.0,1.0,7.0,0.0,1.0,0.0,0.0,1051.158,78.0,15.0,13.0,1.0,168.83,8.3331,0.26984128,21.0,11.0,4.0,7.0,10.0,0.0,13.0,2.0,0.0,0.0,0.0
1385,31-013-CAS-20519350,687.814,50.0,9.0,9.0,0.0,89.25,8.258,0.2195122,14.0,7.0,1.0,6.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0,1473.635,109.0,21.0,20.0,1.0,233.86,12.4268,0.2840909,33.0,14.0,4.0,10.0,15.0,0.0,19.0,2.0,0.0,0.0,0.0
1386,31-013-CAS-13535004,950.972,68.0,19.0,17.0,0.0,216.88,4.5183,0.3469388,15.0,8.0,4.0,4.0,10.0,0.0,16.0,2.0,1.0,0.0,0.0,533.602,38.0,9.0,8.0,1.0,102.37,3.6778,0.27586207,8.0,5.0,2.0,3.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0
1387,31-013-CAS-12685556,524.803,31.0,14.0,10.0,1.0,126.46,2.3559,0.7647059,8.0,1.0,1.0,0.0,5.0,0.0,9.0,1.0,1.0,0.0,3.0,499.636,35.0,9.0,7.0,2.0,105.53,2.6695,0.46153846,9.0,4.0,2.0,2.0,5.0,0.0,7.0,1.0,0.0,1.0,0.0
1388,31-013-CAS-16806675,524.803,31.0,14.0,10.0,1.0,126.46,2.3559,0.7647059,8.0,1.0,1.0,0.0,5.0,0.0,9.0,1.0,1.0,0.0,3.0,499.636,35.0,9.0,7.0,2.0,105.53,2.6695,0.46153846,9.0,4.0,2.0,2.0,5.0,0.0,7.0,1.0,0.0,1.0,0.0
1389,31-013-CAS-6076988,524.803,31.0,14.0,10.0,1.0,126.46,2.3559,0.7647059,8.0,1.0,1.0,0.0,5.0,0.0,9.0,1.0,1.0,0.0,3.0,499.636,35.0,9.0,7.0,2.0,105.53,2.6695,0.46153846,9.0,4.0,2.0,2.0,5.0,0.0,7.0,1.0,0.0,1.0,0.0
1390,31-013-CAS-14742972,524.803,31.0,14.0,10.0,1.0,126.46,2.3559,0.7647059,8.0,1.0,1.0,0.0,5.0,0.0,9.0,1.0,1.0,0.0,3.0,499.636,35.0,9.0,7.0,2.0,105.53,2.6695,0.46153846,9.0,4.0,2.0,2.0,5.0,0.0,7.0,1.0,0.0,1.0,0.0
1391,31-013-CAS-8958128,579.674,42.0,8.0,7.0,0.0,74.3,5.868,0.23529412,7.0,7.0,3.0,4.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0,891.184,62.0,18.0,12.0,1.0,208.66,7.302,0.5681818,17.0,5.0,2.0,3.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0
1392,31-013-CAS-4150836,925.834,63.0,25.0,21.0,1.0,267.19,1.2434,0.6052632,17.0,3.0,2.0,1.0,11.0,0.0,20.0,1.0,1.0,0.0,3.0,1709.119,124.0,23.0,21.0,2.0,224.7,15.9009,0.3960396,44.0,14.0,4.0,10.0,20.0,0.0,21.0,1.0,0.0,1.0,0.0
1393,31-614-CAS-37681427,545.541,38.0,12.0,10.0,0.0,125.51,2.734,0.34615386,7.0,4.0,2.0,2.0,5.0,0.0,9.0,1.0,1.0,0.0,1.0,551.592,39.0,10.0,8.0,1.0,102.37,3.8169,0.27586207,8.0,5.0,2.0,3.0,5.0,0.0,7.0,1.0,1.0,0.0,1.0
1394,31-013-CAS-8508020,823.82,56.0,22.0,21.0,1.0,267.19,-0.2028,0.7352941,17.0,2.0,2.0,0.0,11.0,0.0,20.0,1.0,1.0,0.0,0.0,1877.149,133.0,35.0,29.0,2.0,400.79,13.4741,0.29591838,36.0,14.0,4.0,10.0,20.0,0.0,28.0,4.0,0.0,0.0,3.0
1395,31-013-CAS-20281589,522.663,37.0,7.0,7.0,0.0,55.38,5.758,0.4,10.0,5.0,2.0,3.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,1378.487,101.0,22.0,21.0,1.0,247.27,9.955,0.32911393,30.0,12.0,4.0,8.0,15.0,0.0,21.0,1.0,0.0,0.0,0.0
1396,31-614-CAS-29322574,727.191,51.0,13.0,10.0,0.0,128.75,5.2092,0.23684211,11.0,7.0,3.0,4.0,5.0,0.0,9.0,2.0,1.0,0.0,1.0,1113.098,82.0,21.0,17.0,1.0,243.59,4.9387,0.27868852,17.0,12.0,6.0,6.0,10.0,0.0,17.0,4.0,0.0,0.0,0.0
1397,31-614-CAS-39654500,1450.91,104.0,19.0,15.0,0.0,184.43,18.03882,0.34117648,25.0,13.0,4.0,9.0,10.0,0.0,13.0,3.0,1.0,2.0,0.0,1134.327,81.0,18.0,13.0,2.0,166.54,8.8304,0.3809524,25.0,8.0,2.0,6.0,10.0,0.0,13.0,1.0,0.0,1.0,3.0
1398,31-614-CAS-24186973,598.761,43.0,7.0,7.0,0.0,63.22,7.13132,0.30555555,13.0,5.0,1.0,4.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,870.912,64.0,16.0,13.0,1.0,189.44,6.53,0.33333334,15.0,9.0,4.0,5.0,11.0,0.0,12.0,4.0,0.0,0.0,0.0
1399,31-013-CAS-10771391,623.727,45.0,9.0,8.0,0.0,91.37,5.9023,0.25,11.0,6.0,2.0,4.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0,514.538,38.0,10.0,7.0,1.0,134.06,3.8495,0.2857143,9.0,5.0,2.0,3.0,5.0,0.0,6.0,4.0,0.0,0.0,0.0
1400,31-013-CAS-13235576,564.612,40.0,10.0,10.0,0.0,106.59,4.2594,0.3,7.0,5.0,2.0,3.0,6.0,0.0,9.0,0.0,1.0,0.0,0.0,595.648,44.0,9.0,8.0,1.0,103.76,4.6268,0.25714287,11.0,6.0,2.0,4.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0
1401,31-013-CAS-7025003,527.551,37.0,11.0,10.0,0.0,125.51,2.5949,0.34615386,7.0,4.0,2.0,2.0,5.0,0.0,9.0,1.0,1.0,0.0,0.0,491.515,36.0,8.0,6.0,1.0,85.3,3.5087,0.2857143,8.0,5.0,2.0,3.0,5.0,0.0,6.0,1.0,0.0,0.0,1.0
1402,31-013-CAS-3793515,478.654,34.0,5.0,5.0,0.0,36.92,6.2405,0.37931034,11.0,4.0,1.0,3.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,876.037,63.0,13.0,12.0,2.0,142.45,6.5655,0.36,19.0,8.0,3.0,5.0,10.0,0.0,11.0,1.0,1.0,0.0,0.0
1403,31-013-CAS-10705380,555.769,38.0,9.0,7.0,0.0,74.3,5.6338,0.51724136,6.0,5.0,3.0,2.0,6.0,0.0,6.0,1.0,1.0,1.0,0.0,602.644,44.0,12.0,9.0,1.0,152.52,4.2648,0.375,14.0,5.0,2.0,3.0,5.0,0.0,8.0,4.0,0.0,0.0,0.0
1404,31-013-CAS-13253389,541.578,38.0,11.0,10.0,0.0,125.51,2.90332,0.37037036,7.0,4.0,2.0,2.0,5.0,0.0,9.0,1.0,1.0,0.0,0.0,623.683,45.0,10.0,9.0,1.0,119.44,4.92032,0.2,8.0,6.0,2.0,4.0,5.0,0.0,8.0,1.0,1.0,0.0,0.0
1405,31-614-CAS-40218511,996.05,70.0,21.0,20.0,1.0,250.12,4.0387,0.46938777,21.0,5.0,2.0,3.0,11.0,0.0,19.0,1.0,1.0,0.0,0.0,619.058,39.0,11.0,6.0,2.0,86.25,5.7512,0.53571427,10.0,3.0,1.0,2.0,5.0,0.0,6.0,1.0,0.0,1.0,3.0
1406,31-013-CAS-9638871,996.006,70.0,22.0,21.0,1.0,267.19,3.2888,0.4375,19.0,5.0,2.0,3.0,11.0,0.0,20.0,1.0,1.0,0.0,0.0,1394.782,101.0,18.0,16.0,2.0,178.55,13.5095,0.40963855,38.0,11.0,3.0,8.0,15.0,0.0,16.0,1.0,0.0,1.0,0.0
1407,31-013-CAS-17868344,361.376,24.0,11.0,9.0,0.0,136.89,1.1797,0.7692308,6.0,1.0,1.0,0.0,5.0,0.0,7.0,3.0,1.0,0.0,0.0,503.118,30.0,13.0,8.0,2.0,122.6,1.921,0.47058824,4.0,3.0,2.0,1.0,5.0,0.0,8.0,1.0,0.0,0.0,4.0
1408,31-013-CAS-5008597,396.461,27.0,8.0,8.0,0.0,80.29,2.442,0.57894737,5.0,3.0,2.0,1.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,738.91,53.0,12.0,9.0,3.0,143.86,4.0076,0.34146342,13.0,6.0,2.0,4.0,5.0,0.0,9.0,2.0,0.0,1.0,0.0
1409,31-013-CAS-19117128,557.621,39.0,11.0,10.0,0.0,117.67,3.218,0.42857143,10.0,4.0,2.0,2.0,5.0,0.0,9.0,1.0,1.0,0.0,0.0,418.362,30.0,12.0,9.0,1.0,168.2,0.5421,0.44444445,5.0,3.0,2.0,1.0,5.0,0.0,8.0,4.0,0.0,0.0,0.0
1410,31-013-CAS-276591,1490.449,103.0,38.0,37.0,1.0,454.07,0.7495,0.6923077,28.0,6.0,5.0,1.0,25.0,0.0,36.0,1.0,1.0,0.0,0.0,732.907,52.0,14.0,10.0,3.0,181.54,6.1896,0.47368422,13.0,5.0,2.0,3.0,7.0,0.0,9.0,4.0,0.0,1.0,0.0
1411,31-013-CAS-22452791,1108.352,79.0,18.0,15.0,0.0,200.11,9.7196,0.3442623,23.0,8.0,2.0,6.0,10.0,0.0,13.0,3.0,1.0,1.0,0.0,1122.152,81.0,20.0,16.0,2.0,202.07,8.6358,0.37704918,20.0,9.0,3.0,6.0,10.0,0.0,16.0,1.0,0.0,0.0,3.0
1412,31-013-CAS-20825224,1108.352,79.0,18.0,15.0,0.0,200.11,9.7196,0.3442623,23.0,8.0,2.0,6.0,10.0,0.0,13.0,3.0,1.0,1.0,0.0,1122.152,81.0,20.0,16.0,2.0,202.07,8.6358,0.37704918,20.0,9.0,3.0,6.0,10.0,0.0,16.0,1.0,0.0,0.0,3.0
1413,31-013-CAS-15393474,541.578,38.0,11.0,10.0,0.0,125.51,2.90332,0.37037036,7.0,4.0,2.0,2.0,5.0,0.0,9.0,1.0,1.0,0.0,0.0,547.629,39.0,9.0,8.0,1.0,102.37,3.98622,0.3,8.0,5.0,2.0,3.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0
1414,31-013-CAS-3282710,648.938,45.0,8.0,7.0,0.0,55.38,6.6893,0.5135135,9.0,6.0,3.0,3.0,5.0,0.0,6.0,0.0,1.0,1.0,0.0,1001.098,74.0,15.0,13.0,1.0,168.83,7.3189,0.2881356,21.0,10.0,4.0,6.0,10.0,0.0,13.0,2.0,0.0,0.0,0.0
1415,31-013-CAS-4022684,1374.393,99.0,27.0,24.0,0.0,308.25,6.4417,0.3472222,23.0,12.0,6.0,6.0,15.0,0.0,23.0,3.0,1.0,0.0,0.0,533.602,38.0,9.0,8.0,1.0,102.37,3.6778,0.27586207,8.0,5.0,2.0,3.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0
1416,31-013-CAS-7726616,527.595,37.0,10.0,9.0,0.0,108.44,3.2094,0.4074074,9.0,4.0,2.0,2.0,5.0,0.0,8.0,1.0,1.0,0.0,0.0,454.439,33.0,11.0,8.0,2.0,154.29,1.6336,0.36363637,7.0,4.0,2.0,2.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0
1417,31-013-CAS-9124581,1566.745,115.0,23.0,20.0,0.0,239.97,13.0565,0.27173913,31.0,16.0,6.0,10.0,15.0,0.0,19.0,3.0,1.0,0.0,0.0,1906.042,141.0,29.0,24.0,1.0,308.2,14.24,0.2857143,38.0,20.0,8.0,12.0,20.0,0.0,24.0,4.0,0.0,0.0,1.0
1418,31-013-CAS-16820825,1566.745,115.0,23.0,20.0,0.0,239.97,13.0565,0.27173913,31.0,16.0,6.0,10.0,15.0,0.0,19.0,3.0,1.0,0.0,0.0,581.69,42.0,8.0,7.0,1.0,85.3,5.3315,0.23529412,10.0,6.0,2.0,4.0,5.0,0.0,6.0,1.0,1.0,0.0,0.0
1419,31-013-CAS-13114298,1566.745,115.0,23.0,20.0,0.0,239.97,13.0565,0.27173913,31.0,16.0,6.0,10.0,15.0,0.0,19.0,3.0,1.0,0.0,0.0,491.515,36.0,8.0,6.0,1.0,85.3,3.5087,0.2857143,8.0,5.0,2.0,3.0,5.0,0.0,6.0,1.0,0.0,0.0,1.0
1420,31-013-CAS-9397693,1566.745,115.0,23.0,20.0,0.0,239.97,13.0565,0.27173913,31.0,16.0,6.0,10.0,15.0,0.0,19.0,3.0,1.0,0.0,0.0,491.515,36.0,8.0,6.0,1.0,85.3,3.5087,0.2857143,8.0,5.0,2.0,3.0,5.0,0.0,6.0,1.0,0.0,0.0,1.0
1421,31-013-CAS-2382764,631.747,45.0,10.0,9.0,0.0,100.6,5.82882,0.4,6.0,6.0,3.0,3.0,6.0,0.0,8.0,1.0,1.0,0.0,0.0,679.842,49.0,10.0,8.0,1.0,111.6,4.4621,0.30769232,10.0,6.0,2.0,4.0,5.0,0.0,8.0,1.0,0.0,1.0,0.0
1422,31-013-CAS-21944308,1164.383,85.0,15.0,14.0,0.0,138.91,12.0709,0.2857143,27.0,11.0,3.0,8.0,10.0,0.0,13.0,1.0,1.0,0.0,0.0,906.041,67.0,12.0,11.0,1.0,131.45,8.0568,0.3090909,19.0,9.0,3.0,6.0,10.0,0.0,11.0,1.0,0.0,0.0,0.0
1423,31-013-CAS-11405498,555.769,38.0,9.0,7.0,0.0,74.3,5.6338,0.51724136,6.0,5.0,3.0,2.0,6.0,0.0,6.0,1.0,1.0,1.0,0.0,486.481,35.0,12.0,9.0,1.0,166.12,3.0671,0.4347826,11.0,3.0,1.0,2.0,5.0,0.0,8.0,4.0,0.0,0.0,0.0
1424,31-614-CAS-27466391,977.057,71.0,16.0,13.0,1.0,176.67,6.2361,0.27272728,14.0,11.0,5.0,6.0,11.0,1.0,13.0,2.0,1.0,0.0,0.0,963.074,70.0,15.0,13.0,2.0,170.6,6.6841,0.27272728,17.0,10.0,4.0,6.0,10.0,0.0,12.0,2.0,1.0,0.0,0.0
1425,31-013-CAS-8978171,617.84,43.0,9.0,7.0,0.0,74.3,6.98142,0.4117647,6.0,6.0,3.0,3.0,6.0,0.0,6.0,1.0,1.0,1.0,0.0,595.717,43.0,8.0,7.0,1.0,85.3,5.63992,0.25714287,10.0,6.0,2.0,4.0,5.0,0.0,6.0,1.0,1.0,0.0,0.0
1426,31-614-CAS-28293923,727.191,51.0,13.0,10.0,0.0,128.75,5.2092,0.23684211,11.0,7.0,3.0,4.0,5.0,0.0,9.0,2.0,1.0,0.0,1.0,1653.626,122.0,31.0,25.0,1.0,355.27,7.6038,0.2747253,26.0,18.0,9.0,9.0,15.0,0.0,25.0,6.0,0.0,0.0,0.0
