page_number,scheme_ordinal,summary_ordinal,reaction_number,inferred_product_count,status,attempts,skip_reason,result_page_url,detail_url
53,1060,4,31-614-CAS-35071301,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/53,https://scifinder-n.cas.org/navigate/?appId=603a5215-a537-40df-a40f-62da7b1d7018&backKey=6a58ba6462c3022ca7b601fb&backToPage=53&cidValue=816&groupOrdinal=1060&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1060&ordinal=4&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F374156c3-cfc4-5c57-bae7-b2f5f49a76aa&uriForGroup=substance%2Fpt%2F100390%2Bsubstance%2Fpt%2F71117367-%3Esubstance%2Fpt%2F108739919%2Bsubstance%2Fpt%2F108739920
53,1060,5,31-008-CAS-17966889,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/53,https://scifinder-n.cas.org/navigate/?appId=603a5215-a537-40df-a40f-62da7b1d7018&backKey=6a58ba6462c3022ca7b601fb&backToPage=53&cidValue=816&groupOrdinal=1060&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1060&ordinal=5&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F3419605a-4c3a-51b6-a5b4-602658c9fa72&uriForGroup=substance%2Fpt%2F100390%2Bsubstance%2Fpt%2F71117367-%3Esubstance%2Fpt%2F108739919%2Bsubstance%2Fpt%2F108739920
54,1061,1,31-008-CAS-4947945,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1061&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1061&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fb1ad5868-6936-5192-8abb-d3aa4bde58d2&uriForGroup=substance%2Fpt%2F106956%2Bsubstance%2Fpt%2F109363124-%3Esubstance%2Fpt%2F113764924%2Bsubstance%2Fpt%2F113764935
54,1062,1,31-354-CAS-14890723,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1062&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1062&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fc09f8e72-11cb-5cda-b100-f55eb26b4d3b&uriForGroup=substance%2Fpt%2F3282302%2Bsubstance%2Fpt%2F72904859-%3Esubstance%2Fpt%2F1821189745%2Bsubstance%2Fpt%2F1821189756
54,1063,1,31-614-CAS-36441495,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1063&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1063&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fc5cbef95-85d1-5f20-8f1c-3a46a2ee4910&uriForGroup=substance%2Fpt%2F219518191%2Bsubstance%2Fpt%2F75365-%3Esubstance%2Fpt%2F219518204%2Bsubstance%2Fpt%2F755002529
54,1064,1,31-354-CAS-19557134,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1064&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1064&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Ffeb9ae01-58a0-5821-8c72-fb17d66df036&uriForGroup=substance%2Fpt%2F2254754384%2Bsubstance%2Fpt%2F2254754395%2Bsubstance%2Fpt%2F98884-%3Esubstance%2Fpt%2F2254754442%2Bsubstance%2Fpt%2F2254754453
54,1065,1,31-008-CAS-1102628,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1065&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1065&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F2fb938ec-e6b8-5d88-838b-f4e1178c2fd2&uriForGroup=substance%2Fpt%2F100390%2Bsubstance%2Fpt%2F1384442674-%3Esubstance%2Fpt%2F1384442685%2Bsubstance%2Fpt%2F1403365285
54,1066,1,31-236-CAS-22534587,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1066&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1066&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F6abe97b1-a928-5f17-8282-ac0b69de1ffa&uriForGroup=substance%2Fpt%2F1567840747%2Bsubstance%2Fpt%2F211621555-%3Esubstance%2Fpt%2F2427545762%2Bsubstance%2Fpt%2F2427545773
54,1067,1,31-008-CAS-5883782,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1067&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1067&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F6ee81317-72f4-5402-8503-7cdb097344b5&uriForGroup=substance%2Fpt%2F119237966%2Bsubstance%2Fpt%2F18162486-%3Esubstance%2Fpt%2F1809556055%2Bsubstance%2Fpt%2F1809556066
54,1068,1,31-354-CAS-2179238,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1068&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1068&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F821eacd0-df4e-5383-beb1-6f2d76809caa&uriForGroup=substance%2Fpt%2F215381207%2Bsubstance%2Fpt%2F98884-%3Esubstance%2Fpt%2F215381218%2Bsubstance%2Fpt%2F215381423
54,1069,1,31-354-CAS-1054007,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1069&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1069&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fc1a5c79e-0f80-5afe-9025-6ad18cdc3d33&uriForGroup=substance%2Fpt%2F71117378%2Bsubstance%2Fpt%2F98884-%3Esubstance%2Fpt%2F118246052%2Bsubstance%2Fpt%2F138811322
54,1069,2,31-354-CAS-1223013,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1069&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1069&ordinal=2&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fc7a7e832-5d46-5414-951b-77ea39ee6f60&uriForGroup=substance%2Fpt%2F71117378%2Bsubstance%2Fpt%2F98884-%3Esubstance%2Fpt%2F118246052%2Bsubstance%2Fpt%2F138811322
54,1070,1,31-614-CAS-31197339,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1070&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1070&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F2b057bc5-4e62-5be7-9bd0-d363f66fdba3&uriForGroup=substance%2Fpt%2F57701276%2Bsubstance%2Fpt%2F931577-%3Esubstance%2Fpt%2F1532548381%2Bsubstance%2Fpt%2F1532548392
54,1070,2,31-236-CAS-12350462,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1070&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1070&ordinal=2&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F32e2a555-cc33-5dda-bc9b-78ba78745de6&uriForGroup=substance%2Fpt%2F57701276%2Bsubstance%2Fpt%2F931577-%3Esubstance%2Fpt%2F1532548381%2Bsubstance%2Fpt%2F1532548392
54,1070,3,31-236-CAS-1694282,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1070&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1070&ordinal=3&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fdfad7121-618d-5fc2-ba61-3843070fb161&uriForGroup=substance%2Fpt%2F57701276%2Bsubstance%2Fpt%2F931577-%3Esubstance%2Fpt%2F1532548381%2Bsubstance%2Fpt%2F1532548392
54,1070,4,31-614-CAS-31447647,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1070&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1070&ordinal=4&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fa1372b3c-c816-569b-87a1-ab7f43628151&uriForGroup=substance%2Fpt%2F57701276%2Bsubstance%2Fpt%2F931577-%3Esubstance%2Fpt%2F1532548381%2Bsubstance%2Fpt%2F1532548392
54,1071,1,31-614-CAS-26030280,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1071&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1071&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Ff51f783e-da0d-5ca8-888e-8d9295ca68d2&uriForGroup=substance%2Fpt%2F178488909-%3Esubstance%2Fpt%2F177078705%2Bsubstance%2Fpt%2F178488910
54,1072,1,31-354-CAS-13164305,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1072&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1072&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F26ea0788-a7ac-5f79-9228-619ddf5891d6&uriForGroup=substance%2Fpt%2F1356165860%2Bsubstance%2Fpt%2F3282302-%3Esubstance%2Fpt%2F1356165871%2Bsubstance%2Fpt%2F1360866994
54,1073,1,31-011-CAS-14999642,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1073&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1073&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F5a1be8d1-ec16-565d-88de-6a3076d6a114&uriForGroup=substance%2Fpt%2F57701276%2Bsubstance%2Fpt%2F883409-%3Esubstance%2Fpt%2F350241735%2Bsubstance%2Fpt%2F350241746
54,1074,1,31-355-CAS-11250185,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1074&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1074&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F6ad32fac-7211-5f2e-9ab2-c5311ce4f63c&uriForGroup=substance%2Fpt%2F71117367%2Bsubstance%2Fpt%2F93970-%3Esubstance%2Fpt%2F86420726%2Bsubstance%2Fpt%2F86420737
54,1074,2,31-355-CAS-10663243,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1074&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1074&ordinal=2&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F6ad80acd-0372-5ff7-bccc-7fe3a1c8f747&uriForGroup=substance%2Fpt%2F71117367%2Bsubstance%2Fpt%2F93970-%3Esubstance%2Fpt%2F86420726%2Bsubstance%2Fpt%2F86420737
54,1075,1,31-008-CAS-5754151,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1075&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1075&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Fefccbb86-c9f5-5454-afa4-03a3534cf991&uriForGroup=substance%2Fpt%2F74884%2Bsubstance%2Fpt%2F808109388-%3Esubstance%2Fpt%2F808109457%2Bsubstance%2Fpt%2F808109468
54,1076,1,31-354-CAS-14294989,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1076&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1076&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2Ff3d29864-0071-56af-9622-60851063770f&uriForGroup=substance%2Fpt%2F71117378%2Bsubstance%2Fpt%2F75365-%3Esubstance%2Fpt%2F141611587%2Bsubstance%2Fpt%2F141611598
54,1077,1,31-354-CAS-3009657,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1077&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1077&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F2cbb6022-0346-51d2-b87f-4a97e7645208&uriForGroup=substance%2Fpt%2F100605605%2Bsubstance%2Fpt%2F98884-%3Esubstance%2Fpt%2F244095009%2Bsubstance%2Fpt%2F244095010
54,1078,1,31-013-CAS-13934914,2,skipped,1,多产物反应，按当前课题规则跳过,https://scifinder-n.cas.org/search/reaction/6a58ba6462c3022ca7b601fb/54,https://scifinder-n.cas.org/navigate/?appId=98776d8f-3c29-4e78-a628-b8ebe9b314dc&backKey=6a58ba6462c3022ca7b601fb&backToPage=54&cidValue=816&groupOrdinal=1078&groupViewContextIndicator=false&isFromAllResults=false&isFromAlternateReactionSteps=false&isFromReactionGroup=false&key=6a58ba6462c3022ca7b601fb&metricsOrdinal=1078&ordinal=1&resultType=reaction&resultView=DETAIL&state=searchDetail.reaction&suppressNavigation=false&uiContext=366&uiSubContext=551&uriForDetails=multistep-reaction%2F2f7d8055-e010-5079-9975-f921c10cfae9&uriForGroup=substance%2Fpt%2F798557138%2Bsubstance%2Fpt%2F798557149-%3Esubstance%2Fpt%2F798557127%2Bsubstance%2Fpt%2F798557376
